ticketID|status
41047656776|Waiting
41047752799|Waiting
41048621866|In progress
41051337759|Resolved
41051788913|Waiting
41052191585|Waiting
41053473347|Resolved
41055722398|Waiting
41057247872|Resolved
41059129362|In progress
41059874356|Resolved
41064658539|Waiting
41066444981|Waiting
41069145341|Waiting
41071223779|In progress
41073575467|In progress
41079642387|Waiting
41081857729|Resolved
41082711615|In progress
41083459465|Waiting
41085885647|Waiting
41086461792|In progress
41087628328|Resolved
41088622325|Waiting
41091494297|In progress
41091864218|In progress
41093218161|Resolved
41095368675|In progress
41097331791|Resolved
41099662496|In progress
41101578248|In progress
41101999834|In progress
41102337571|Waiting
41105568835|Resolved
41105716618|Resolved
41106946439|Resolved
41106966227|In progress
41107367877|Waiting
41123310491|In progress
41152110647|In progress
41171063885|Waiting
41233731039|Waiting
41254105949|Resolved
41269510174|In progress
41292103821|Resolved
41343104887|Waiting
41357710184|Waiting
41364104217|In progress
41371067794|Resolved
41410419361|In progress
41443995106|Resolved
41455211023|Waiting
41461064594|Waiting
41479964410|In progress
41516971103|Waiting
41551062177|In progress
41561041772|Resolved
41613832710|In progress
41667310948|Waiting
41783105818|Resolved
41783281042|Waiting
41831075245|Waiting
41833673710|Waiting
41871326104|Waiting
41874103491|Resolved
41953881310|Waiting
41956610623|In progress
41974107475|Resolved
41978281510|Waiting
41984710961|Waiting
42103619785|Waiting
42104943384|Resolved
42106338949|Resolved
42106353122|Waiting
42106694177|In progress
42107859295|Waiting
42108387356|In progress
42108558896|Waiting
42109192389|Resolved
42109726279|Waiting
42138105821|Resolved
42148596310|Resolved
42162933108|In progress
42199122106|Waiting
42210959152|In progress
42226822107|In progress
42233598106|Resolved
42237107413|In progress
42287779410|Resolved
42296346410|In progress
42310142389|Waiting
42336210353|Waiting
42361910167|Resolved
42391021324|In progress
42421221055|Waiting
42438107739|Waiting
42439551063|Waiting
42468671098|In progress
42484411054|In progress
42523105864|In progress
42532107688|Resolved
42552510441|Waiting
42589102749|In progress
42628188310|Waiting
42646328610|Waiting
42654107689|In progress
42661843108|In progress
42691089467|Waiting
42693779910|Waiting
42731516103|Resolved
42737105633|Resolved
42743910244|Waiting
42761019654|Resolved
42819109577|Waiting
42841087293|In progress
42851088727|Waiting
42854551061|In progress
42978816710|Resolved
42981064475|Resolved
43102122824|Resolved
43103342359|In progress
43103693943|Waiting
43105496932|Resolved
43106191463|Resolved
43106532226|Waiting
43106995411|In progress
43110426863|Waiting
43172710618|Resolved
43199731027|In progress
43262910334|Resolved
43273110168|Waiting
43292529105|Resolved
43297871068|Resolved
43331025587|In progress
43334741086|Resolved
43351398710|Resolved
43371062611|Waiting
43376775108|In progress
43391046328|In progress
43421045997|In progress
43468331061|In progress
43510973482|Waiting
43536427910|Waiting
43543710512|Resolved
43557109745|Resolved
43561014799|Resolved
43572410125|Resolved
43612447610|Resolved
43658457103|In progress
43671092863|Waiting
43710834285|In progress
43710877591|In progress
43759102533|Waiting
43810328864|Waiting
43814961210|In progress
43815411064|Resolved
43841951063|In progress
43849788105|Resolved
43855310994|Waiting
43861131104|In progress
43885561076|Resolved
43898510988|Waiting
43914191067|Waiting
43917510575|Waiting
43931107283|Resolved
43934795110|Waiting
43945104233|In progress
43957106527|Resolved
43957884105|Resolved
43966524104|In progress
44104125424|Resolved
44104712389|In progress
44107494566|Waiting
44107518696|In progress
44109318338|Waiting
44109492674|In progress
44110588922|Waiting
44144451078|Resolved
44181051222|In progress
44215543109|Resolved
44234510788|Resolved
44251071843|Resolved
44288310896|Waiting
44329621092|In progress
44355102387|In progress
44418541710|Resolved
44491054332|In progress
44510269648|In progress
44533545110|In progress
44562210175|In progress
44615242910|Waiting
44625512108|Resolved
44631531049|Resolved
44713251049|In progress
44735222410|Waiting
44737348101|In progress
44756391410|In progress
44810271875|Resolved
44810668853|Resolved
44829410858|In progress
44837661037|Resolved
44847591061|Waiting
44854982104|Resolved
44864973105|In progress
44881181107|Waiting
44910659687|Waiting
44911476510|Waiting
44912510327|In progress
44955104175|Resolved
44966316610|Waiting
45104797297|Waiting
45104823998|Waiting
45107323555|Waiting
45161017131|Waiting
45161065869|Waiting
45211036516|Resolved
45234841031|Waiting
45242752210|In progress
45251089954|In progress
45317107582|Resolved
45351023682|In progress
45371102147|Resolved
45373567610|In progress
45410649785|Resolved
45453736103|In progress
45463982510|Waiting
45468810538|Waiting
45491044396|In progress
45510344723|Waiting
45537108167|Waiting
45546104389|In progress
45592471054|Resolved
45631599310|Waiting
45732331059|Waiting
45745810526|Waiting
45749432210|Resolved
45749910276|Resolved
45813722104|Waiting
45871511017|Resolved
45884373103|Waiting
45892107346|Waiting
45925101155|In progress
45952710834|In progress
45963102181|Waiting
45968121095|Waiting
45991910515|In progress
46101416489|Resolved
46102393918|Waiting
46102815115|Waiting
46104857658|Resolved
46105541629|In progress
46105627832|Resolved
46107594884|Resolved
46107662236|Resolved
46108963737|In progress
46108996449|Resolved
46110786828|Resolved
46115104734|Waiting
46188510789|Resolved
46211022368|Resolved
46310499119|In progress
46328510838|Resolved
46341143101|Waiting
46356109641|Waiting
46369410383|In progress
46381042558|Resolved
46381094517|In progress
46481039793|Resolved
46510791744|Resolved
46516231012|In progress
46581899910|Waiting
46658110656|Waiting
46716667106|In progress
46719109942|In progress
46736610297|Waiting
46741039118|Waiting
46793103245|Waiting
46847410369|Resolved
46853831073|In progress
46866393105|Waiting
46877699109|Resolved
46886105256|Waiting
46931107392|Waiting
46934106932|Waiting
46946991091|Resolved
46978106866|In progress
47101215572|In progress
47102152956|Resolved
47102912395|Resolved
47103684692|Waiting
47103994524|In progress
47107121482|In progress
47107779661|In progress
47141139105|In progress
47179102445|Resolved
47210599372|Resolved
47210867874|In progress
47256391033|In progress
47274363610|Resolved
47291610516|Waiting
47321088738|Resolved
47381323710|In progress
47387934110|Resolved
47411883210|Resolved
47421024628|In progress
47431077491|In progress
47461083864|Waiting
47494104646|In progress
47521063185|Resolved
47528988510|Resolved
47571106671|In progress
47596691085|Waiting
47614551089|In progress
47619593810|Waiting
47641048353|In progress
47655110949|Waiting
47677876710|In progress
47728136106|Resolved
47737210577|Resolved
47788511015|In progress
47791910887|Resolved
47795105949|In progress
47810195756|Waiting
47810741915|In progress
47825410716|Resolved
47835711059|Waiting
47881063333|Resolved
47893210656|In progress
47979108343|Resolved
47989101465|In progress
48101275745|In progress
48102855428|Resolved
48105769435|Waiting
48107278348|Resolved
48107868727|Resolved
48108514578|Waiting
48109856748|Resolved
48110453344|Waiting
48129109896|In progress
48142227310|In progress
48143631044|In progress
48161037786|Waiting
48163110343|Waiting
48193818710|Resolved
48328961108|Resolved
48365102611|Waiting
48371041684|In progress
48391161044|Resolved
48410524715|In progress
48431029175|Resolved
48571046438|In progress
48621232102|Resolved
48641014967|In progress
48641078435|Waiting
48658101299|In progress
48731016928|Resolved
48791028136|Resolved
48824210357|Waiting
48833983810|In progress
48865107429|Waiting
48881103326|Resolved
48910776754|Resolved
48936109343|Resolved
48957102322|Waiting
49102496577|In progress
49102762444|In progress
49103121799|Resolved
49105625981|Waiting
49111031639|In progress
49116106597|Resolved
49116210428|In progress
49171041244|Waiting
49189105885|Waiting
49191105879|Resolved
49216731102|In progress
49223363510|Resolved
49224818101|In progress
49239348101|Resolved
49273238103|In progress
49311910391|Waiting
49317265104|In progress
49326910495|In progress
49349310645|Resolved
49352862210|Waiting
49364710585|Resolved
49391025817|In progress
49410821369|Resolved
49421015821|In progress
49437254110|Resolved
49437644107|Resolved
49438591043|Waiting
49519107825|Resolved
49541086555|Waiting
49695371068|Resolved
49710983289|Waiting
49729531098|Waiting
49781089523|Resolved
49841023996|In progress
49844810647|Resolved
49878597110|Resolved
49910619366|In progress
49911063214|Waiting
49925441034|Resolved
49931049994|Resolved
49952104224|Resolved
49964454710|Waiting
51012782961|Resolved
51019642975|Waiting
51019881244|Waiting
51021392864|Resolved
51023453253|Resolved
51023769192|Waiting
51025476136|In progress
51027269489|In progress
51029984564|In progress
51031577796|Resolved
51031621543|Resolved
51033348985|Waiting
51035865868|In progress
51036162855|Resolved
51038417731|Waiting
51063731933|Resolved
51064289754|In progress
51068234391|In progress
51071372177|In progress
51072534759|Resolved
51076328461|Resolved
51078175148|Resolved
51078575654|Resolved
51078853592|Waiting
51079997879|In progress
51085115461|Resolved
51085552691|Resolved
51086376849|Waiting
51089984474|Resolved
51092678844|In progress
51093874388|In progress
51096686849|In progress
51096859897|Resolved
51097422943|Waiting
51099296895|Waiting
51099715176|In progress
51101112473|Waiting
51105833215|Waiting
51107496757|Resolved
51107844582|In progress
51109682759|Waiting
51110768662|Waiting
51146331027|Waiting
51154846106|Waiting
51210496831|Resolved
51210663323|Waiting
51229368101|In progress
51234141062|Waiting
51236914510|In progress
51241103237|In progress
51265591014|Waiting
51266104663|In progress
51310598543|Resolved
51310684975|Waiting
51310698728|In progress
51410291523|Waiting
51410551432|In progress
51471084761|In progress
51478652310|Resolved
51571710922|Resolved
51589598105|Resolved
51610995131|Waiting
51681210271|In progress
51696971016|Resolved
51698818103|Resolved
51710239814|Waiting
51718111078|In progress
51763310481|Resolved
51799631048|In progress
51810266484|Resolved
51838594310|In progress
51884641091|In progress
51888108111|Waiting
51919297210|In progress
51926991110|Resolved
51993381910|In progress
52101176199|Resolved
52101523769|Resolved
52106855271|Resolved
52110646651|Resolved
52110785842|In progress
52119571059|Resolved
52131036464|Waiting
52134105227|In progress
52151095662|Resolved
52152222102|In progress
52183106914|In progress
52194810198|Waiting
52210798845|Resolved
52229108695|Resolved
52284581062|Resolved
52321074732|Waiting
52351021111|Waiting
52359328102|Waiting
52381951099|Resolved
52398810515|In progress
52410286661|Waiting
52434108535|Resolved
52434674610|In progress
52451078135|Resolved
52465106215|In progress
52477711102|In progress
52510499379|Waiting
52518810936|Resolved
52579106939|Resolved
52621571063|Resolved
52622310575|Resolved
52641096241|Waiting
52651088415|In progress
52673663710|Waiting
52698115410|In progress
52710432667|In progress
52726107519|Waiting
52741110164|Waiting
52755210928|Waiting
52756109568|Waiting
52783151103|Resolved
52810868542|In progress
52842841036|In progress
52844812107|Resolved
52848410775|Waiting
52876391031|Waiting
52883698510|Waiting
52891074153|Resolved
52911834106|In progress
52969510448|Resolved
52976349310|In progress
52991043555|In progress
53103299841|Waiting
53103394337|Waiting
53104937488|In progress
53105222353|Resolved
53110342781|Waiting
53116721103|Waiting
53119659610|In progress
53154102337|In progress
53187105132|In progress
53210315589|Waiting
53316510253|Waiting
53317108244|Waiting
53317291084|Resolved
53343721073|In progress
53479798510|In progress
53498510738|Waiting
53499928106|Resolved
53511065266|Resolved
53514988105|Resolved
53610775266|Waiting
53629326810|In progress
53661053259|In progress
53671037574|Resolved
53694910554|In progress
53710831774|Resolved
53747891710|Resolved
53787261022|Resolved
53811096622|In progress
53851041968|Resolved
53854610695|Waiting
53873798310|In progress
53914104242|Resolved
53921027738|Resolved
53931096232|Resolved
53936419310|Resolved
53941067573|Resolved
53964966103|Resolved
53982319510|In progress
54104679498|In progress
54104921585|In progress
54108415182|Resolved
54109935648|In progress
54109999555|Waiting
54110286613|Waiting
54110556945|In progress
54121088659|In progress
54156510483|In progress
54173441096|In progress
54245786110|In progress
54264121059|Waiting
54277214610|Resolved
54282110815|Waiting
54282391104|In progress
54291095712|Waiting
54296210134|In progress
54311094584|In progress
54321096398|In progress
54352482110|Resolved
54376681108|In progress
54378378101|Resolved
54384103497|Resolved
54410166566|In progress
54417151049|Resolved
54469266101|Waiting
54484610348|Resolved
54493947102|In progress
54498289102|Resolved
54561101927|In progress
54574110643|In progress
54577836610|Resolved
54581410816|Waiting
54632106955|Waiting
54635779710|Resolved
54637510791|In progress
54642274310|In progress
54646356105|Waiting
54747810735|In progress
54793131042|In progress
54816102572|In progress
54821515710|In progress
54910544244|In progress
54921822106|Waiting
54942910991|Waiting
54948967109|Resolved
54999158210|Waiting
55101993929|Waiting
55104737429|In progress
55108281251|In progress
55109779887|Waiting
55110285776|Waiting
55143101748|In progress
55173110159|Resolved
55187710972|Resolved
55210435857|In progress
55251032767|Waiting
55315253410|In progress
55339103233|In progress
55510271424|Resolved
55568191077|Resolved
55579331027|Resolved
55619216210|Resolved
55634639210|Waiting
55711063943|Waiting
55810774996|Resolved
55815103982|Waiting
55841058746|Waiting
55875751032|Resolved
55941073713|Waiting
55949110896|In progress
56102753684|Waiting
56107369337|In progress
56172510219|Waiting
56233831710|In progress
56268810639|Waiting
56310535595|Waiting
56321414810|Resolved
56337410658|Waiting
56351014246|Waiting
56359499106|Waiting
56361041587|Waiting
56388109827|Resolved
56389971019|In progress
56411034687|Waiting
56422110923|Waiting
56442195103|In progress
56451109111|Resolved
56452273101|Resolved
56472187104|Resolved
56510676865|In progress
56511024688|In progress
56581021677|Resolved
56583391066|Waiting
56593101814|In progress
56619443110|In progress
56710757523|Waiting
56761356410|Waiting
56797103724|In progress
56811691052|Waiting
56841024777|Waiting
56858491103|Resolved
56891011943|Resolved
56896549107|In progress
56921033181|Resolved
56921106273|Resolved
56921710276|Waiting
56941583710|In progress
56945104928|Resolved
56971057147|Resolved
57104211625|In progress
57106367588|Resolved
57106577162|In progress
57107891849|Waiting
57122184510|In progress
57152764810|Waiting
57156774410|Resolved
57199897610|In progress
57210733765|Waiting
57211045698|In progress
57311087948|Resolved
57341015171|In progress
57341035967|In progress
57373710889|Resolved
57410686756|Waiting
57431079249|Resolved
57449271048|Resolved
57451065858|Resolved
57515514610|In progress
57521068962|Waiting
57523106134|Waiting
57597164810|Resolved
57671015887|Waiting
57684471107|Resolved
57811046449|In progress
57834621310|In progress
57837109729|Resolved
57861083466|Resolved
57955521103|Resolved
58101749979|In progress
58103125642|Resolved
58105361399|In progress
58105628831|In progress
58141043327|In progress
58226345108|Waiting
58263844102|Waiting
58274310196|Waiting
58313399110|In progress
58331054282|Resolved
58361795107|Resolved
58421087313|Waiting
58478681104|Waiting
58511361043|Waiting
58552518510|Waiting
58610659286|Waiting
58619210659|Waiting
58641025143|Resolved
58649221063|Resolved
58698109552|Waiting
58810483165|In progress
58815104494|Waiting
58828256510|Resolved
58877106343|Resolved
58941110361|Waiting
58981054694|In progress
59101289296|Waiting
59104574743|Resolved
59104623982|In progress
59106116858|In progress
59106179873|Waiting
59109296469|Resolved
59112101618|Resolved
59112310235|In progress
59121028487|Waiting
59167921019|Resolved
59168351078|Resolved
59224910829|In progress
59241321026|Resolved
59247426910|Waiting
59319271015|Waiting
59341082584|Waiting
59383106623|In progress
59421034852|Waiting
59432103116|Resolved
59442310617|Waiting
59471108672|Resolved
59534898610|Resolved
59564610957|In progress
59575109122|Resolved
59592931098|Waiting
59594991087|In progress
59610533913|Waiting
59615210912|Resolved
59661510375|Resolved
59683159103|Waiting
59724103396|In progress
59729543210|Resolved
59741086497|Waiting
59765621810|In progress
59771053887|Resolved
59778271077|Waiting
59792412310|In progress
59832855102|Resolved
59919410681|In progress
59936851037|Resolved
59959710252|In progress
61011456384|Waiting
61012254798|Resolved
61013124655|Resolved
61013155959|In progress
61013582985|Waiting
61013992938|In progress
61019842767|In progress
61021429982|Resolved
61025389589|Waiting
61025421856|In progress
61028272526|Resolved
61032789312|Waiting
61034124473|In progress
61034196361|Waiting
61034886754|In progress
61034912166|In progress
61035346854|In progress
61035747768|In progress
61035944211|Waiting
61036299217|In progress
61036933639|Waiting
61047751112|Resolved
61051368585|Waiting
61052191185|In progress
61052863614|Resolved
61053417515|Waiting
61054479913|Resolved
61055776545|In progress
61061779781|In progress
61062657519|Resolved
61064378691|In progress
61064465623|In progress
61064662979|Resolved
61067596859|Resolved
61074146955|Waiting
61074774183|In progress
61078348742|Resolved
61079519579|In progress
61082141982|Resolved
61085368685|Resolved
61088292353|In progress
61088321623|Waiting
61088359351|In progress
61093688164|Waiting
61094186515|In progress
61098862788|In progress
61098869198|Waiting
61098935652|Resolved
61099416686|In progress
61099617744|Resolved
61102226483|Resolved
61104519823|In progress
61104735285|Waiting
61104996933|Resolved
61107176124|Resolved
61109954594|Waiting
61110218614|In progress
61292876610|In progress
61310498569|Waiting
61334437510|In progress
61336865610|In progress
61374998103|Waiting
61381561014|Waiting
61410324591|Waiting
61434710377|In progress
61453910581|Resolved
61459521105|Resolved
61481310951|Resolved
61499269106|Waiting
61513610227|Resolved
61523545610|Resolved
61531995310|In progress
61568821069|In progress
61571310368|In progress
61611086419|Waiting
61616410522|Resolved
61645496107|Resolved
61698151094|Resolved
61710586846|Resolved
61775910537|Resolved
61811026338|Resolved
61832110531|In progress
61858810259|Waiting
61877511037|Resolved
61886813810|Resolved
61891043981|Resolved
61910584941|Waiting
61910969338|Waiting
61925958106|Resolved
62101777117|Waiting
62103956283|In progress
62104479514|Resolved
62139371106|In progress
62141018267|In progress
62283710518|In progress
62337955910|Waiting
62358845410|Resolved
62410642689|Resolved
62466661099|Waiting
62477113810|Waiting
62495369410|In progress
62561097514|Resolved
62577623103|Waiting
62591073599|In progress
62611777103|Waiting
62615286210|Waiting
62647441024|In progress
62647710274|Waiting
62691023225|Resolved
62718109153|Resolved
62734481091|In progress
62781410452|Resolved
62810815229|Waiting
62815939910|Waiting
62818661095|Waiting
62828281104|Waiting
62875847510|Waiting
62881093996|Waiting
62927710265|In progress
62975810747|Resolved
63102523534|In progress
63109778681|In progress
63109879552|Waiting
63110564199|In progress
63146421076|Resolved
63148102761|In progress
63189566510|In progress
63221024599|In progress
63264183610|In progress
63281042449|Waiting
63282103536|Waiting
63318310715|Resolved
63421079338|Resolved
63451075238|Waiting
63514610914|Waiting
63538461053|Waiting
63553310162|In progress
63561310523|In progress
63564410252|Waiting
63566921012|Waiting
63624105148|Waiting
63635711064|Resolved
63661771072|Waiting
63671046586|In progress
63681047969|Resolved
63684778210|Waiting
63685893107|In progress
63696106175|Waiting
63713731091|Resolved
63748105648|Waiting
63757979105|Waiting
63768419210|Waiting
63810563156|Waiting
63817137310|In progress
63824391015|In progress
63881054243|Resolved
63897146910|Waiting
63935874510|In progress
63979610915|Resolved
64101515614|In progress
64101664753|Waiting
64104534868|In progress
64108257734|Waiting
64110216239|Waiting
64110966463|In progress
64127310654|Resolved
64131065633|In progress
64165710329|Waiting
64293810734|Resolved
64346105168|Resolved
64378941077|In progress
64436109819|Resolved
64452101377|Waiting
64486109157|Waiting
64510338815|Waiting
64586102249|In progress
64599671015|In progress
64631084622|Waiting
64733101576|Waiting
64756215810|Resolved
64771036784|In progress
64811068976|Resolved
64826310429|Waiting
64876274101|Waiting
64910179286|Waiting
64910999268|Waiting
64915541110|Resolved
64933610368|Resolved
64943310671|Waiting
64945110465|Resolved
65102668265|Resolved
65103388663|Resolved
65106274634|In progress
65112104998|In progress
65152105331|In progress
65157410428|Resolved
65187351092|Waiting
65210443162|Waiting
65232181078|Waiting
65295672106|In progress
65326556210|Resolved
65391015957|In progress
65431079942|Resolved
65437410813|In progress
65451541015|Resolved
65455615310|Waiting
65463510629|In progress
65546336910|Resolved
65552510892|Waiting
65571394210|In progress
65629181063|Waiting
65637105633|In progress
65710863448|Resolved
65721019461|Waiting
65768210619|In progress
65791810477|Resolved
65823791053|Resolved
65846373107|Resolved
65893221055|Waiting
65910419612|Resolved
65925106342|In progress
65932858110|In progress
65959210333|Waiting
65995881076|Waiting
65997910385|Waiting
65998782101|In progress
66101611498|In progress
66102423174|Waiting
66104279567|Resolved
66104331517|Waiting
66106525126|Resolved
66107827829|Resolved
66108419969|Waiting
66108719961|Resolved
66124811107|Waiting
66134310428|Waiting
66161210511|In progress
66163224310|In progress
66210648682|Resolved
66221058866|In progress
66221107419|Waiting
66276163610|Waiting
66310713682|Waiting
66336197710|In progress
66352371046|Resolved
66357416104|In progress
66372541096|Waiting
66410133331|Resolved
66410679547|In progress
66413810734|Resolved
66425249109|In progress
66441431055|In progress
66459109592|Resolved
66559441106|Waiting
66598449710|Resolved
66610417894|In progress
66710946319|In progress
66747557104|Resolved
66758109652|Waiting
66782939108|In progress
66798639106|Waiting
66810463987|Waiting
66822371410|Resolved
66859106831|Resolved
66910463532|Resolved
67103433641|In progress
67106824521|Waiting
67156710838|Resolved
67181108464|Resolved
67223232210|Waiting
67239108225|Resolved
67283423104|Resolved
67310139316|Waiting
67329744410|Resolved
67339393410|In progress
67351099415|Waiting
67371015314|Waiting
67410352579|Resolved
67439216103|In progress
67464223102|Resolved
67495336810|Resolved
67510183552|Waiting
67518394105|Waiting
67521053448|In progress
67543641038|Waiting
67548588102|In progress
67579463110|Waiting
67610683967|Waiting
67618941097|Waiting
67642933910|In progress
67761036412|Resolved
67764249104|Waiting
67771071574|Resolved
67839729107|In progress
67921810151|Waiting
67943710852|Waiting
68101937973|Waiting
68102268348|Resolved
68102367658|Waiting
68102418952|In progress
68107733444|Waiting
68108656922|Resolved
68110147521|In progress
68110166875|Waiting
68110552997|Waiting
68118810335|In progress
68169598510|Waiting
68210658435|Waiting
68263417310|In progress
68331536510|Waiting
68334310285|Resolved
68363859104|Waiting
68366561026|Resolved
68457774107|In progress
68510263219|Waiting
68510337952|Resolved
68513577104|In progress
68527455110|Waiting
68551641072|Waiting
68592899910|Waiting
68621141047|In progress
68629238108|Resolved
68634310571|Waiting
68641768104|Resolved
68651074976|Resolved
68654310555|Waiting
68675287109|Waiting
68731095847|In progress
68761045355|Waiting
68785110654|In progress
68848410845|In progress
68856439210|Waiting
68876102256|Waiting
68910499489|Resolved
68944910273|In progress
69101241747|Resolved
69101443362|Waiting
69102412628|In progress
69104716419|Resolved
69106935135|In progress
69109818523|Resolved
69123671072|Resolved
69144656104|Resolved
69153691039|Resolved
69189291015|In progress
69212107512|In progress
69224105413|In progress
69257751053|In progress
69263910246|In progress
69298109636|Resolved
69418251037|Waiting
69448431108|Resolved
69455106458|Waiting
69524109459|In progress
69563710661|Resolved
69575106714|In progress
69597769710|In progress
69610376548|Resolved
69611013273|Waiting
69647103582|Waiting
69666510625|Waiting
69741109523|Resolved
69781021235|Resolved
69785510829|Waiting
69827610199|Waiting
69841071218|Resolved
69846631083|In progress
69853924810|Resolved
69859283103|In progress
69899106315|Resolved
69910385711|Resolved
69927571088|Waiting
69937110572|Resolved
69937515108|In progress
69951036436|In progress
69971086942|In progress
71013456588|In progress
71014614264|Waiting
71015118125|Resolved
71017459457|Resolved
71017574625|Waiting
71021751766|Waiting
71023887192|Resolved
71024498574|Waiting
71026228432|Resolved
71026981936|Waiting
71028936465|Resolved
71031427954|Waiting
71032652751|Resolved
71034627311|Resolved
71036487746|Waiting
71036492323|In progress
71036886861|Resolved
71041745661|Resolved
71042512951|Waiting
71042929941|In progress
71045344958|In progress
71045468715|Waiting
71048243441|In progress
71051921647|Waiting
71055228655|In progress
71055412845|Waiting
71057488943|Waiting
71058878155|Waiting
71058885625|Resolved
71068816621|In progress
71071956736|In progress
71072176566|In progress
71074741779|Resolved
71079318172|In progress
71079561127|Resolved
71079611459|In progress
71085345916|Resolved
71086762437|Resolved
71089934392|Resolved
71095629694|In progress
71095817186|In progress
71095911411|In progress
71096274633|Waiting
71098267625|Waiting
71101846618|Waiting
71103761931|In progress
71108329528|Resolved
71110618148|Waiting
71129108337|In progress
71172310145|Resolved
71210644598|Waiting
71210735221|In progress
71213341093|Resolved
71221963110|Waiting
71271693104|In progress
71275410991|Waiting
71442102493|Resolved
71448441017|Resolved
71449261107|Resolved
71451062881|Waiting
71476174101|Resolved
71491024895|Resolved
71510744519|In progress
71571097462|Resolved
71610122325|Resolved
71610634895|Waiting
71631910322|In progress
71646672410|Waiting
71686981076|Waiting
71734661096|Resolved
71794231032|Waiting
71862810112|Waiting
71879410518|Waiting
71891103824|Resolved
71910554594|Waiting
71921104421|Resolved
71962327102|In progress
71977410255|Resolved
72102295386|Resolved
72102391651|In progress
72102696959|In progress
72103329937|In progress
72103542518|In progress
72104377641|In progress
72104693575|Resolved
72105242867|In progress
72105249477|Resolved
72105538511|Resolved
72106612598|In progress
72108926464|Waiting
72110256651|Resolved
72111068654|Waiting
72210277132|Waiting
72221117109|Waiting
72241421069|Resolved
72246310233|In progress
72251948210|Waiting
72287108979|Waiting
72311014583|Waiting
72324101375|In progress
72383410395|In progress
72397102791|In progress
72398171059|In progress
72399103996|Waiting
72410287369|In progress
72410991839|Resolved
72411097949|Resolved
72510836531|Waiting
72514761094|In progress
72528226210|In progress
72535102793|Waiting
72575471062|Resolved
72586810963|Resolved
72593310982|Waiting
72631012887|Waiting
72648621065|Resolved
72651093784|Resolved
72656810616|Resolved
72788121043|Waiting
72791074148|In progress
72822733104|In progress
72889102218|In progress
72911068653|Waiting
72927541062|Waiting
72946310535|In progress
72991028658|In progress
73102733182|Resolved
73103977714|Resolved
73108755568|Resolved
73109492593|Resolved
73111861024|Resolved
73124107233|Waiting
73151025544|Waiting
73164932310|In progress
73178110951|In progress
73179510311|Waiting
73194110425|Resolved
73210156551|In progress
73212210117|Resolved
73310362463|In progress
73324103587|Waiting
73325463210|Resolved
73362104831|Resolved
73384310885|Waiting
73410154198|In progress
73441107782|Resolved
73446105748|Waiting
73487745210|In progress
73510924918|Waiting
73511042193|Resolved
73573911082|In progress
73610347271|Resolved
73621045515|Resolved
73654841025|Resolved
73684104388|In progress
73717517310|Waiting
73781051771|In progress
73842610957|In progress
73895107562|Waiting
73928125410|Resolved
73939596106|Waiting
73941068284|Waiting
73961096216|Resolved
73963102355|Waiting
74105567948|In progress
74110588651|Waiting
74142108175|Waiting
74144843103|Resolved
74163954106|Resolved
74169310596|Resolved
74173210991|In progress
74181012115|Resolved
74210357418|In progress
74210793217|Waiting
74223103851|Waiting
74235254210|In progress
74316821037|Waiting
74323106717|Resolved
74336995106|In progress
74372957103|In progress
74410872699|Waiting
74418146810|In progress
74462910493|Resolved
74491039868|Resolved
74510642686|Resolved
74562388710|Waiting
74571549107|Waiting
74611061755|In progress
74615918108|Waiting
74638211014|Resolved
74649391085|Resolved
74655891023|Waiting
74671031147|In progress
74675421036|Resolved
74686210752|Resolved
74793106612|Waiting
74810161192|In progress
74810531951|Waiting
74828109545|In progress
74839310221|In progress
74893610146|In progress
74910822543|Waiting
74915251099|Waiting
74922411031|Waiting
74931094861|Waiting
74932131023|Waiting
74942106486|Waiting
74978210923|In progress
74979110853|In progress
74984105865|Resolved
75105542443|In progress
75105982582|In progress
75107935466|Resolved
75108378445|In progress
75109561649|In progress
75161072885|Waiting
75171085874|In progress
75177210885|In progress
75312319109|Resolved
75345210329|Waiting
75410867313|Resolved
75441055983|In progress
75471098714|Waiting
75479710969|Resolved
75510961435|Waiting
75511036788|In progress
75610548216|Resolved
75610653369|Resolved
75639674109|Waiting
75651109885|Resolved
75715361073|In progress
75766966510|In progress
75810371465|Resolved
75810819432|In progress
75812239210|Waiting
75818683104|Resolved
75848821082|Waiting
75892910181|In progress
75910685315|Waiting
75936101248|Waiting
75997591101|In progress
76104847529|Waiting
76105322565|In progress
76110295459|Resolved
76121361074|Waiting
76144910793|Resolved
76151043159|In progress
76158177102|Waiting
76169581075|In progress
76181084546|Resolved
76195103281|Waiting
76210918592|Waiting
76241068892|Waiting
76245910395|In progress
76266481082|Resolved
76310115869|Waiting
76361029559|Waiting
76385107769|In progress
76488342110|Waiting
76510229644|In progress
76514797910|In progress
76528235103|Resolved
76571042435|Resolved
76573910876|Resolved
76593106463|In progress
76610468715|In progress
76610647719|Waiting
76684310964|Resolved
76714103454|Waiting
76727439610|Resolved
76729434710|Resolved
76771091544|Waiting
76776444610|In progress
76793611079|Resolved
76812106229|In progress
76837910611|In progress
76854679106|Waiting
76917810922|Resolved
76936391064|Waiting
76947101252|In progress
76952861410|Resolved
76981162210|In progress
76996106777|Waiting
77102568548|In progress
77105964895|In progress
77106196875|In progress
77106344578|Waiting
77109299951|Resolved
77142510971|Resolved
77145547106|In progress
77210924572|Waiting
77211521087|In progress
77281221073|Waiting
